SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,song_hotttnesss,artist_familiarity,artist_hotttnesss,release,analysis_sample_rate,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,track_id
7614,"b'SOOIAPL12AB018C4FE'",816192,"b'Kingdom Of Ghosts'","b'AR3OYPP1187B9952E3'",53.34376,"b'Dublin Ireland'",-6.24953,"b'Humanzi'",0.0,242.99057,8,0.496,120.948,4,0.854,"b'Amsterdamaged'",0,nan,0.5639220884860754,0.2923195154130597,b'Kingdom Of Ghosts',22050,7.93,0.0,8,-9.253,1,220.27,b'TRAZZOQ12903CDDCB6'
7615,"b'SOTOMJM12A8C134AA2'",290095,"b"Pandora's Box (Display Box)"","b'AR12F2S1187FB56EEF'",,"b'Boston MA'",,"b'Aerosmith'",0.0,255.65995,7,0.005,103.976,4,0.0,"b'Milkcow Blues'",1991,0.5954787482467339,0.8725365986697359,0.6107314629039089,b"Pandora's Box (Display Box)",22050,2.438,0.0,7,-10.672,1,249.626,b'TRAZZQC128F427A0F5'
7616,"b'SOCJJDX12A8C13E745'",222209,"b'Aswad vs. The Rhythm Riders'","b'ARP39OU1187FB4D543'",,"b'West London England'",,"b'Aswad'",0.0,258.42893,1,0.69,199.826,7,0.32,"b'Rudeboy'",0,nan,0.619358945941051,0.3891073865259615,b'Aswad vs. The Rhythm Riders',22050,3.21,0.0,1,-10.789,0,241.656,b'TRAZZSV128F428EDC8'
7617,"b'SOOXNKG12A58A7C6BC'",185925,"b'A Reason To Live'","b'ARYJ6RP1187B9B3827'",36.16778,"b'Nashville TN'",-86.77836,"b'Cindy Morgan'",0.0,287.05914,0,0.703,92.411,4,0.428,"b'Someone Believes In You - Album Version'",0,0.25315415529923563,0.5447494894552873,0.41741046690001027,b'A Reason To Live',22050,0.177,0.0,0,-13.316,1,265.52,b'TRAZZWL128F4239037'
7618,"b'SOJIVAI12AC468E08E'",598190,"b'The X-Factor (Side B)'","b'ARTHEAP122BCFCD0B2'",,"b''",,"b'DJ X-Change'",0.0,199.73179,10,0.845,160.045,4,0.301,"b'Shawty Say'",0,nan,0.34244014433162095,0.28128421554929817,b'The X-Factor (Side B)',22050,1.251,0.0,10,-6.363,0,192.685,b'TRAZZWQ12903CE8986'
7619,"b'SOBYHQA12AB0185B69'",511256,"b"Devil's Night Out"","b'AR2SMD91187B9B0582'",,"b'Boston MA'",,"b'Mighty Mighty Bosstones'",0.0,147.46077,4,0.356,186.6,4,0.0,"b"Do Somethin' Crazy"",1989,nan,0.6992620557763054,0.4759412895980046,b"Devil's Night Out",22050,0.0,0.0,4,-9.769,0,144.863,b'TRAZZXH128F933D2BA'
7620,"b'SOSZDPD12A6D4F6ECA'",25098,"b'Pull Marine'","b'AR7WZ1Y1187B99D10B'",,"b''",,"b'Isabelle Adjani'",0.0,179.77424,7,0.0,130.273,4,0.0,"b'Entre Autre Pas En Tra\xc3\xaetre'",1983,0.3864772912554594,0.5109770197596682,0.3750033687100159,b'Pull Marine',22050,1.472,0.0,7,-16.755,0,171.543,b'TRAZZYK128F145E683'
7621,"b'SOSOPKK12A8C133DC9'",90302,"b'Situations'","b'ARSYHZ21187B99F5F5'",,"b''",,"b'Tina Ann'",0.0,251.76771,9,0.634,127.926,4,0.347,"b'Rules of Attraction (Chris Cox)'",2003,nan,0.5248345988555921,0.38000466715536985,b'Situations',22050,0.063,0.0,9,-2.62,1,246.352,b'TRBAADN128F426B7A4'
7622,"b'SOCUCXZ12A8C130EAE'",282890,"b'Chet Atkins_ C.G.P.'","b'AR3DYAD1187FB3964E'",36.20201,"b'Luttrell TN'",-83.74416,"b'Chet Atkins'",0.0,319.4771,4,0.666,96.031,4,0.0,"b'Knucklebuster'",0,nan,0.586607818405982,0.41457883654371946,b'Chet Atkins_ C.G.P.',22050,0.237,0.0,4,-11.519,1,305.447,b'TRBAAEJ128F4263AB7'
7623,"b'SOUWLPU12A6D4F9814'",47593,"b'Saturation'","b'ARXAFO11187B9AEBFE'",,"b''",,"b'Urge Overkill'",0.0,243.17342,4,0.546,152.468,5,0.406,"b'Crackbabies'",1993,0.5859797661092777,0.6463745103909111,0.4146563440661021,b'Saturation',22050,1.646,0.0,4,-6.149,0,222.43,b'TRBAAGQ128F148D17E'
7624,"b'SODZWZP12A8C13AEB6'",211473,"b'Go On'","b'AR109IQ1187B98E487'",,"b'Texas'",,"b'JK'",0.0,343.562,0,0.213,131.991,4,0.0,"b'Go On'",0,nan,0.5013627000835964,0.3759776544837427,b'Go On',22050,0.282,0.0,0,-10.751,1,317.446,b'TRBAAJQ128F4273A42'
7625,"b'SODOKPG12A8C13B97F'",93013,"b'Purple Haze'","b'ARMB95F1187B9B5B93'",40.8079,"b'Harlem NY'",-73.9454,"b"Cam'Ron"",0.0,85.96853,6,0.442,110.064,4,0.437,"b"I'm A Chicken Head (Skit)"",2004,0.5297306072289015,0.8582706777960948,0.515325300572259,b'Purple Haze',22050,0.0,0.0,6,-19.67,1,81.705,b'TRBAAOC128F42A6BEA'
7626,"b'SOBHHUS12A58A78589'",281448,"b'To See You'","b'ARDVZTE1187FB5A0A1'",,"b'Sayreville NJ'",,"b'Harry Connick_ Jr.'",0.0,364.64281,0,0.333,60.882,1,0.0,"b'Once'",0,0.39200877147130697,0.8392976775681696,0.7763032635185221,b'To See You',22050,2.241,0.0,0,-17.67,1,357.193,b'TRBAAOT128F4261A18'
7627,"b'SOPIHNL12A8C13B28D'",395941,"b'Magnya Carta'","b'AROLMXS1241B9C6915'",,"b''",,"b'An Cafe'",0.0,210.75546,1,0.401,150.03,4,0.57,"b'Pipopapo Telpathy'",0,nan,0.4553718550323032,0.3138666001571988,b'Magnya Carta',22050,0.153,0.0,1,-4.188,0,203.122,b'TRBAASG128F92FBB7C'
7628,"b'SOJAQGB12A58A7AA08'",224754,"b'Now'","b'ARM4WGN1187FB3C746'",,"b''",,"b'Kyle Eastwood'",0.0,207.20281,4,0.666,100.175,4,0.0,"b"How Y' All Doin'"",2006,0.37598430150044215,0.5117436649141278,0.41463136850923055,b'Now',22050,0.0,0.0,4,-14.233,0,191.977,b'TRBAAUV128F429553C'
7629,"b'SOYQDSU12AC4685BE6'",685454,"b'Normal Service Resumed'","b'ARDK6QW1187B9B8D85'",53.93063,"b'UK - England - Yorkshire'",-1.20788,"b'U.K. Subs'",0.0,116.1922,4,0.712,103.971,1,0.363,"b'Fear of Girls (Live in Croatia_ 1993)'",1993,nan,0.6599449187584954,0.43469691279710654,b'Normal Service Resumed',22050,0.0,0.0,4,-14.616,1,106.707,b'TRBAAXL12903CE78EE'
7630,"b'SOBCLQQ12A67020342'",6902,"b'Hymns Of Worship'","b'ARGNZOL1187FB5CE7C'",37.27188,"b'California'",-119.27023,"b'Fernando Ortega'",0.0,130.76853,6,0.85,55.619,1,0.0,"b'Pass Me Not (LP Version)'",2003,0.0,0.5821292945146708,0.4398805128258635,b'Hymns Of Worship',22050,3.924,0.0,6,-11.769,1,117.296,b'TRBABAC128E07852A8'
7631,"b'SOXIFNK12AB0186B11'",603820,"b'Mega 3'","b'ARFCOGY1187FB454B4'",,"b'Detroit MI'",,"b'The Winans'",0.0,239.38567,3,0.187,113.799,4,0.77,"b"Don't Be Deceived"",0,nan,0.48214832497096216,0.3441981874832948,b'Mega 3',22050,0.143,0.0,3,-14.471,1,227.619,b'TRBABBO12903CF987D'
7632,"b'SOLYHYM12AB017D549'",631241,"b'Crownsdown'","b'ARNVM131187B990D2B'",,"b'Oakland CA'",,"b'themselves'",0.0,195.18649,6,0.001,116.915,4,0.634,"b'Oversleeping'",2009,0.5459646925190439,0.6282744489330068,0.42883453621653383,b'Crownsdown',22050,0.0,0.0,6,-6.324,1,195.186,b'TRBABBT128F9327213'
7633,"b'SOQTQWP12AB0185390'",805475,"b'Rafta Rafta'","b'ARFELOH1187B991F95'",,"b''",,"b'Niraj Chag'",0.0,109.92281,9,0.493,114.993,4,0.619,"b'Eeshwar'",0,0.37598430150044215,0.495819328959285,0.34276521913001623,b'Rafta Rafta',22050,0.543,0.0,9,-12.968,0,106.22,b'TRBABDM12903CC1702'
7634,"b'SOWJYOK12AC3DFB39F'",603047,"b'skate.'","b'ARCDRLI1187FB54D58'",,"b''",,"b'ZTrip'",0.0,302.602,10,0.416,119.948,4,1.0,"b'Addison Faceplant'",0,0.0,0.6519244064873759,0.434476562805476,b'skate.',22050,0.0,0.0,10,-9.817,0,285.751,b'TRBABDW12903CF7955'
7635,"b'SOXGBGK12A6701FC53'",510064,"b"Murphy's Law"","b'ARSFK241187B9BA38E'",,"b'St. Louis Missouri'",,"b'Murphy Lee / Zee'",0.0,268.90404,1,0.317,92.043,4,1.0,"b'Murphy Lee'",2003,0.0,0.6057033020608091,0.42959192002494306,b"Murphy's Law",22050,0.0,0.0,1,-4.936,0,253.521,b'TRBABGU128F93391B2'
7636,"b'SOSUEIX12AB0185021'",759417,"b'T.I.M.E.'","b'ARZ7IH41187FB3B8F5'",40.71793,"b'Uniondale NY'",-73.59354,"b'Leaders Of The New School'",0.0,263.88853,7,0.375,97.292,4,0.859,"b'The End Is Near (LP Version)'",1993,0.0,0.47740331697195276,0.3704561300430008,b'T.I.M.E.',22050,0.0,0.0,7,-11.621,1,263.889,b'TRBABHR12903CBCE9C'
7637,"b'SONTBYE12AB0182855'",551717,"b'Esperanza'","b'ARRI5MR1187FB47CAB'",,"b''",,"b'Esperanza Spalding / Leo Genovese'",0.0,345.5473,5,0.463,171.99,7,1.0,"b'Love In Time'",2008,0.5830512919625246,0.6742484209608345,0.46051574170106624,b'Esperanza',22050,0.0,0.0,5,-15.525,0,335.099,b'TRBABJK128F93330A6'
7638,"b'SOMDOPM12AB0181990'",633584,"b"What's in the Bag?"","b'AR2MD2P1187FB5B328'",,"b'Detroit'",,"b'Marshall Crenshaw'",0.0,244.76689,9,0.62,121.837,4,1.0,"b'From Now Until Then'",2003,0.3347065490692206,0.5444882011096359,0.40325046566980727,b"What's in the Bag?",22050,0.177,0.0,9,-5.938,1,225.779,b'TRBABKP128F932D6FC'
7639,"b'SOITAJG12A8C132B26'",620613,"b'Smooth Jazz: Sax At Midnight'","b'ARTZMXB1187B990A55'",,"b''",,"b'Streetwize'",0.0,292.64934,1,0.247,185.93,7,0.707,"b'Little Things'",0,0.3867901771390143,0.4193126413987156,0.3196514586921026,b'Smooth Jazz: Sax At Midnight',22050,0.329,0.0,1,-8.709,1,283.121,b'TRBABLY128F930BFD0'
7640,"b'SOIVXLP12A8C139F26'",250430,"b'Every Shade of Blue'","b'AR2C9UQ1187B98E69F'",36.38418,"b'Livingston TN'",-85.32281,"b'Roy Roberts'",0.0,189.93587,5,0.8,114.512,4,0.464,"b"Let's Wrap Up"",1997,nan,0.3844239498735387,0.2523336558415713,b'Every Shade of Blue',22050,0.45,0.0,5,-16.141,1,175.485,b'TRBABQS128F4254688'
7641,"b'SOLDPNN12A6D4F7B46'",47310,"b'The Road To Hell And Back'","b'AR3793X1187FB50CB3'",,"b'Middlesbrough England'",,"b'Chris Rea'",0.0,308.45342,2,0.724,168.932,1,0.029,"b'Josephine'",1985,nan,0.643182772912233,0.500691340913453,b'The Road To Hell And Back',22050,0.0,0.0,2,-11.082,0,300.066,b'TRBABQW128F148C7FB'
7642,"b'SOTBODD12A8C13D628'",216289,"b'Prive'","b'ARU3YYC1187FB43FEE'",-34.60852,"b'Buenos Aires Argentina'",-58.37354,"b'Luis Alberto Spinetta'",0.0,251.03628,7,0.303,136.846,4,0.663,"b'Alfil_ Ella No Cambia Nada'",0,nan,0.5776331497038921,0.4398438541325515,b'Prive',22050,0.31,0.0,7,-8.539,1,241.72,b'TRBABRR128F427D982'
7643,"b'SOBYXQS12A8C13FAF6'",701649,"b'Harmonia Pt.II'","b'ARPVRUC1187FB4F1DE'",,"b'Oakland CA'",,"b'Pitch Black'",0.0,366.39302,10,0.779,130.956,4,0.981,"b'Harmonia'",0,nan,0.585387198606353,0.42951363980146334,b'Harmonia Pt.II',22050,2.026,0.0,10,-18.014,0,358.928,b'TRBABTX128F92F9343'
7644,"b'SOVSNJX12AB0189848'",786709,"b'Mr. Sad Clown'","b'ARKL75U1187FB5B8B6'",43.01437,"b'Waukesha WI'",-88.23546,"b'BoDeans'",0.0,216.08444,9,0.571,147.944,4,0.776,"b'Back Then'",2010,0.3552855364230894,0.6176086939874837,0.4059673692017926,b'Mr. Sad Clown',22050,0.0,0.0,9,-5.892,1,211.621,b'TRBACAA12903D0575F'
7645,"b'SOPAGGN12AC468D06E'",687611,"b'Best Of Dwarf Records'","b'AR41O131187FB51448'",,"b''",,"b'DJ Isaac'",0.0,599.24853,1,0.718,94.535,4,0.6,"b'Hardcore From The Underland'",0,nan,0.6164539996521629,0.4584004939943689,b'Best Of Dwarf Records',22050,0.0,0.0,1,-3.674,1,599.249,b'TRBACFH12903CEDFBC'
7646,"b'SOQKQJU12A58A7D262'",5312,"b'Thank You'","b'ARTAFV91187B9BA17C'",,"b''",,"b'Stone Temple Pilots'",0.0,228.96281,7,0.058,134.982,4,1.0,"b'Down (LP Version)'",2003,0.6873934381215695,0.7891044580087287,0.5761965696982546,b'Thank You',22050,0.113,0.0,7,-3.925,1,220.996,b'TRBACGF128F92C5774'
7647,"b'SOXJHXF12A8AE48AC9'",279922,"b'No Looking Back'","b'ARWSISA1187B9AAC01'",,"b''",,"b'Damita'",0.0,249.80853,2,0.118,160.04,4,0.661,"b'Pray (Album Version)'",0,nan,0.5362839890004534,0.35850077758251947,b'No Looking Back',22050,0.142,0.0,2,-5.376,1,236.785,b'TRBACIK128F425CD27'
7648,"b'SODKPFP12A67AE036D'",66683,"b'Secret Words & Little Treasures'","b'ARMSL551187FB3F4B0'",40.71455,"b'NY - New York City'",-74.00712,"b'Dark Distant Spaces'",0.0,274.02404,1,0.42,162.843,4,0.233,"b'Remote Control'",0,nan,0.37929222992511785,0.45121923689083615,b'Secret Words & Little Treasures',22050,0.346,0.0,1,-11.13,1,266.252,b'TRBACOD128EF33F45B'
7649,"b'SOQNZJI12AB018E3B8'",674019,"b'TCHAIKOVSKY: Suite No. 4 / The Seasons'","b'ARTML781187B9AF080'",,"b''",,"b'Neeme Jarvi'",0.0,65.20118,7,0.869,91.485,1,0.0,"b'Suite No. 4 in G major_ Op. 61_ "Mozartiana": IV. Variation 5 \x14'",0,nan,0.3208553831968501,0.3007657861264746,b'TCHAIKOVSKY: Suite No. 4 / The Seasons',22050,0.0,0.0,7,-26.232,0,58.34,b'TRBACPE12903CC7055'
7650,"b'SOCBWVV12A8C13605F'",253339,"b'Live From The 9:30 Club'","b'ARE9Y761187B98AEB6'",,"b'Minneapolis MN'",,"b'Mint Condition'",0.0,293.66812,5,0.744,97.748,4,0.482,"b'Call Me'",1999,0.5864521192309557,0.7219906989910291,0.4087071104443238,b'Live From The 9:30 Club',22050,5.207,0.0,5,-11.083,0,291.573,b'TRBACUF128F4247F8C'
7651,"b'SOKDKKP12A8C136A48'",291928,"b'Dil Kya Kare'","b'ARJ1AMB1187FB40661'",,"b''",,"b'Sukhwinder Singh;Jaspinder Narula'",0.0,352.62649,11,0.622,99.015,4,0.407,"b'Menu Lagan Lagi'",0,nan,0.5028503313636945,0.37262150167840585,b'Dil Kya Kare',22050,0.375,0.0,11,-9.74,0,344.456,b'TRBACVB128F427F67D'
7652,"b'SOPXJAC12AB01887F1'",516244,"b'Ultra-Lounge / Organs In Orbit  Volume Eleven'","b'ARCVT0G1187B99238E'",,"b''",,"b'Shay Torrent'",0.0,114.65098,7,0.663,130.14,1,0.0,"b'Flying Fiddles (1996 Digital Remaster)'",0,0.45193455272289035,0.39374141293483095,0.2362754158691257,b'Ultra-Lounge / Organs In Orbit  Volume Eleven',22050,0.38,0.0,7,-12.382,1,110.074,b'TRBACWG128F9349A04'
7653,"b'SOCWMZG12AAF3B2AE1'",433336,"b'Twinkle Love Songs_ Volume Two'","b'ARCYQ1P1187FB3F3CA'",,"b''",,"b'The Twinkle Brothers'",0.0,204.12036,7,0.18,130.519,4,0.454,"b"I Won't Lie"",0,nan,0.5070099744588996,0.3230171966882887,b'Twinkle Love Songs_ Volume Two',22050,0.102,0.0,7,-11.048,0,196.934,b'TRBADEM128F92E4D1F'
7654,"b'SODGOWI12A6D4FAF1F'",176393,"b'Catch The Wind'","b'AREXM411187FB560C4'",34.04597,"b'Mt. San Antonio College CA'",-117.84881,"b'We Five'",0.0,259.63057,0,0.855,66.374,4,0.0,"b'Milkcow Blues (Album Version)'",0,0.0,0.44454158376006503,0.3769583561626902,b'Catch The Wind',22050,0.342,0.0,0,-15.698,1,245.22,b'TRBADFE128F4222B3B'
7655,"b'SOOHLUK12A6D4FBB1D'",128135,"b'18 CANDLES: THE EARLY YEARS'","b'AR10USD1187B99F3F1'",,"b'Burlington Ontario Canada'",,"b'Silverstein'",0.0,214.04689,7,0.525,150.13,3,0.852,"b'MY HERIONE (Acoustic Version)'",2006,0.5929321192477324,0.8011364496076413,0.6055071356905752,b'18 CANDLES: THE EARLY YEARS',22050,0.57,0.0,7,-7.896,1,211.302,b'TRBADFY128F422F325'
7656,"b'SOXHSRQ12A8C13C56F'",160733,"b'Helium'","b'ARKO7AO1187FB5664B'",,"b''",,"b'Tin Hat Trio'",0.0,44.59057,0,0.209,86.826,1,0.0,"b'Scrap'",2000,0.45694954353714434,0.5478016560470647,0.3694705106202198,b'Helium',22050,0.52,0.0,0,-15.406,1,44.591,b'TRBADGD128F427D654'
7657,"b'SOJDKSW12A8C13CDDA'",305774,"b'Desde mi barrio'","b'ARNTTHK1187B98FF64'",,"b'C\xc3\xa1diz'",,"b'Andy & Lucas'",0.0,207.62077,0,0.752,96.002,5,1.0,"b'Quiero Ser Tu Sue\xc3\xb1o'",2005,0.56142851762879,0.5381377399132121,0.4003877565967999,b'Desde mi barrio',22050,0.313,0.0,0,-5.116,1,188.575,b'TRBADGN128F42AA534'
7658,"b'SOBXDCF12A6701FAFC'",13331,"b'Lennie Tristano / The New Tristano'","b'AR77B521187FB4CC70'",37.16793,"b'US'",-95.84502,"b'Lennie Tristano'",0.0,271.25506,0,0.398,200.876,4,0.12,"b'Becoming (LP Version)'",1994,0.3522322250053423,0.5144257731669367,0.31784505601101765,b'Lennie Tristano / The New Tristano',22050,1.001,0.0,0,-15.324,0,266.42,b'TRBADJM128E078CEF4'
7659,"b'SOVOFIU12AF72AD12F'",84299,"b'Teen Sensation'","b'ARLD4VD1187FB39009'",,"b''",,"b'Fast Eddie'",0.0,97.30567,7,0.045,181.743,4,0.0,"b'Put On Your Rubbers'",0,nan,0.5332868803445101,0.4254545800644876,b'Teen Sensation',22050,0.0,0.0,7,-5.272,1,92.218,b'TRBADOH128EF365038'
7660,"b'SOVQMDQ12A8C13F034'",804889,"b'La vie va si vite (Live)'","b'ARZLCTV1241B9C4D46'",,"b''",,"b'Claire Elzi\xc3\xa8re'",0.0,235.54567,10,0.423,97.671,4,0.331,"b'Il fait d\xc3\xa9j\xc3\xa0 (Live)'",0,nan,0.49823007193913954,0.28872653678340027,b'La vie va si vite (Live)',22050,0.0,0.0,10,-17.471,1,230.087,b'TRBADSX12903CC0660'
7661,"b'SOETCLM12A6D4F9B3B'",64512,"b'Wide Wide World'","b'ARRR7RO1187B98A6EC'",,"b''",,"b"Erin O'Donnell"",0.0,247.69261,9,0.427,96.127,4,1.0,"b'You Were The One (Wide Wide World Album Version)'",0,nan,0.4077423574500993,0.37780018916648034,b'Wide Wide World',22050,0.0,0.0,9,-6.741,0,227.979,b'TRBADTB128F14AE3A4'
7662,"b'SOAIEFA12AC9097225'",737314,"b'Welcome To Norway'","b'AR93K7R1187B9AC92A'",59.91228,"b'Oslo Norway'",10.74998,"b'Black Debbath'",0.0,265.7171,5,0.536,124.448,4,1.0,"b'The Four Big Ones (Essential Authors And Works)'",2001,nan,0.4804019702957005,0.3923252825279137,b'Welcome To Norway',22050,0.0,0.0,5,-6.409,1,265.717,b'TRBADTN12903CF9752'
7663,"b'SOHUCCG12A8C137A17'",92906,"b'Chansons pour qui?'","b'ARJSPWK12454A4CB28'",,"b''",,"b'SANSHIRO'",0.0,269.322,11,0.442,140.143,1,0.0,"b'Le syst\xc3\xa8me solaire'",0,nan,0.3596382857055958,0.0,b'Chansons pour qui?',22050,0.0,0.0,11,-6.148,0,260.493,b'TRBADVL128F4272A5C'
7664,"b'SOXBLDL12A8C13ADD4'",264677,"b'Rue du canal'","b'ARNLY0W11C8A42C7E5'",,"b''",,"b'Serge Desaunay'",0.0,127.76444,0,0.348,131.842,1,0.0,"b'La polka des grenouilles'",0,0.0,0.036103552369306936,0.0,b'Rue du canal',22050,0.311,0.0,0,-5.989,1,121.359,b'TRBADXN128F4265A6B'
7665,"b'SOGVEVK12AB018502B'",759417,"b'T.I.M.E.'","b'ARZ7IH41187FB3B8F5'",40.71793,"b'Uniondale NY'",-73.59354,"b'Leaders Of The New School'",0.0,84.74077,11,0.031,101.87,4,0.6,"b'Zearocks (LP Version)'",1993,0.0,0.47740331697195276,0.37880712966431,b'T.I.M.E.',22050,0.0,0.0,11,-9.201,1,84.741,b'TRBADZM12903CBCEA0'
7666,"b'SOCSQIW12AB018CD18'",722456,"b'Los Mas Arrechos De La Costa Vol.1'","b'ARRZNBD122C867517B'",23.62574,"b'Mexico'",-101.95625,"b'Los Cumbieros Del Sur'",0.0,186.85342,4,0.695,159.533,4,0.0,"b'El Gatito'",0,nan,0.41464582437751,0.0,b'Los Mas Arrechos De La Costa Vol.1',22050,0.0,0.0,4,-6.058,0,181.789,b'TRBAEFI12903CD25B3'
7667,"b'SOLADTL12AB01815A7'",353310,"b'Heart On (with bonus tracks)'","b'ARHR5BC1187B9AC348'",,"b''",,"b'Eagles Of Death Metal'",0.0,225.48853,1,0.737,144.398,4,0.587,"b'As Nice As I Can Be'",2009,0.4890382091726831,0.7619863511693208,0.4971973960516916,b'Heart On (with bonus tracks)',22050,0.0,0.0,1,-3.092,1,215.62,b'TRBAEHW128F9316423'
7668,"b'SOGLOTH12AB0185AC8'",705931,"b"Festival international nuits d'Afrique-19e \xc3\xa9dition 2005"","b'ARWJHW61187B98FA8E'",-4.03479,"b'Kasai Zaire'",21.75627,"b'Papa Wemba'",0.0,406.62159,5,0.564,136.442,4,1.0,"b'Abu-Pia'",0,0.0,0.5419683747338633,0.4178853489630385,b"Festival international nuits d'Afrique-19e \xc3\xa9dition 2005",22050,0.558,0.0,5,-6.612,1,398.425,b'TRBAEIA12903CA6F1B'
7669,"b'SOJPMDU12A8C133C68'",282977,"b'Oz Factor'","b'ARW071B1187B9A603C'",,"b'California'",,"b'Unwritten Law'",0.0,216.81587,2,0.606,201.269,4,0.0,"b'Superman'",1996,nan,0.6386404057423517,0.4608434825896651,b'Oz Factor',22050,0.334,0.0,2,-5.243,1,216.816,b'TRBAEJD128F4264B50'
7670,"b'SOAOQQE12AB018C71A'",671572,"b'Canti di Natale'","b'ARSENJW1187B9B053E'",,"b''",,"b'Bimbo Band'",0.0,85.08036,2,1.0,85.01,1,0.07,"b'Oh ! Tannenbaum'",0,nan,0.5189029085728754,0.34475791150816526,b'Canti di Natale',22050,0.607,0.0,2,-13.111,1,76.225,b'TRBAEPE12903CBFC12'
7671,"b'SONAFPO12AB018F219'",678501,"b'Jug Band Songs Of The Southern Mountains (Digitally Remastered)'","b'ART094K1187B9A08D0'",,"b''",,"b'The Even Dozen Jug Band'",0.0,175.96036,7,0.374,132.582,4,0.0,"b'The Original Colossal Drag Rag'",0,nan,0.3447095756107312,0.18354043328402292,b'Jug Band Songs Of The Southern Mountains (Digitally Remastered)',22050,0.0,0.0,7,-9.435,1,173.488,b'TRBAEPK12903CD4080'
7672,"b'SOMAGRE12A6D4F8C60'",39780,"b'Superman Returns Music From The Motion Picture [Digital Version]'","b'ARY5TFK1187B9BA2BD'",,"b''",,"b'John Ottman'",0.0,205.92281,2,0.597,61.587,4,0.0,"b'The People You Care For'",2006,0.6234799017923877,0.5828372732908653,0.42651368665284467,b'Superman Returns Music From The Motion Picture [Digital Version]',22050,2.444,0.0,2,-13.522,1,194.473,b'TRBAEYW128F147D9EA'
7673,"b'SODPUEZ12A8AE4648B'",236680,"b'Doo-Wop Classics Vol. 9 [Beltone Records]'","b'ARXGVSB11F4C842CF3'",,"b''",,"b'Opals'",0.0,152.58077,0,0.542,131.641,4,0.0,"b'Hop_ Skip & Jump'",0,nan,0.0749594927428736,0.0,b'Doo-Wop Classics Vol. 9 [Beltone Records]',22050,0.502,0.0,0,-7.633,1,145.125,b'TRBAFBB128F42309D1'
7674,"b'SOQBFIA12A8C13BAA2'",94255,"b'Live'","b'ARC70XM1187FB4D5B0'",,"b'London England'",,"b'Free'",0.0,273.52771,9,0.334,129.042,4,0.0,"b'Woman'",0,nan,0.7136862495947681,0.46860458056906307,b'Live',22050,4.145,0.0,9,-8.72,1,273.528,b'TRBAFBU128F427EFCE'
7675,"b'SOXFPIX12AB018381E'",413161,"b'100m001'","b'ARVCNOU1187FB4C6F0'",35.30914,"b'Oklahoma'",-98.52102,"b'Emit'",0.0,197.56363,9,0.194,136.871,4,1.0,"b'Gum'",0,0.0,0.44295836834941166,0.3847303033764875,b'100m001',22050,0.0,0.0,9,-3.212,0,192.522,b'TRBAFBZ128F9325CA4'
7676,"b'SOFDEMJ12A8C13410C'",600433,"b"Lil' Band O Gold"","b'AR07HWO1187B9A2189'",,"b''",,"b"Lil' Band O' Gold"",0.0,150.49098,4,0.42,146.817,4,1.0,"b'Shirley'",2000,0.22669581864758626,0.3562783133800606,0.0,b"Lil' Band O Gold",22050,0.721,0.0,4,-10.449,1,140.312,b'TRBAFFH12903CEF247'
7677,"b'SOALJHY12A8AE489F3'",279463,"b'Love_ Peace & Harmony The Best Of Bow Wow Wow'","b'AR4R0741187FB39AF2'",51.50632,"b'London England'",-0.12714,"b'Bow Wow Wow'",0.0,172.79955,1,0.68,126.501,1,0.0,"b'Love_ Peace and Harmony'",0,0.4454545254934259,0.6591394768219538,0.4132613782947478,b'Love_ Peace & Harmony The Best Of Bow Wow Wow',22050,2.728,0.0,1,-9.883,1,164.653,b'TRBAFFR128F425BC5B'
7678,"b'SOZFAKK12A6D4F6927'",78775,"b'The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture'","b'ARFZSPU1187B9B5BA9'",,"b''",,"b'John Frizzell'",0.0,75.93751,1,0.436,147.692,1,0.0,"b'Anatomy of a Contest'",0,0.1929776017646981,0.4328393673069391,0.3669058527885173,b'The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture',22050,0.37,0.0,1,-17.346,1,69.991,b'TRBAFFS128EF357C1D'
7679,"b'SOVTZTF12A8C130A1A'",192588,"b'Alex Loves...'","b'ARCEEC91187B9AC4FB'",44.97903,"b'Minneapolis MN'",-93.26493,"b"Alexander O'Neal"",0.0,268.2771,0,0.387,160.033,4,0.822,"b'Secret Lovers (Featuring Mica Paris)'",2008,0.48456252996792964,0.6091238748175969,0.4623678399869238,b'Alex Loves...',22050,0.99,0.0,0,-6.59,1,262.571,b'TRBAFIP128F42438D8'
7680,"b'SOUEBEX12A8AE47BBC'",278865,"b'Dance Vault Mixes - Little Bird (1st Set of Mixes)'","b'ARW9FP41187B98C2A7'",57.15382,"b'Aberdeen'",-2.10679,"b'Annie Lennox'",0.0,385.01832,4,0.734,125.03,4,0.703,"b'Little Bird'",1992,nan,0.8065804113273366,0.6210852120549084,b'Dance Vault Mixes - Little Bird (1st Set of Mixes)',22050,2.705,0.0,4,-9.027,1,375.275,b'TRBAFJQ128F4259FB5'
